x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
0.096,33,19.0,1,1,1.1,1990,1,0,1,1755
0.454,25,35.8,2,1,4.2,1997,0,0,2,1051
0.216,25,37.6,2,0,3.2,1998,1,1,3,1342
0.64,22,24.2,0,1,0.3,2001,1,0,0,1234
0.836,31,34.3,2,0,1.3,1991,1,0,3,1642
0.012,32,34.6,0,0,4.4,1991,1,1,4,1821
0.67,40,20.1,2,0,6.0,1982,1,0,2,938
0.117,19,27.4,1,0,8.3,2003,1,1,4,1155
0.912,24,37.2,0,1,4.5,1999,1,1,1,1286
0.849,25,28.6,2,0,0.8,1997,1,1,3,1135
0.577,28,27.8,2,1,0.9,1994,1,1,2,1901
0.548,25,23.2,1,0,1.0,1998,1,1,1,1274
0.473,29,42.5,1,0,4.0,1994,1,1,4,1420
0.931,22,25.1,2,0,1.7,2000,1,1,1,1523
0.54,31,40.6,1,0,0.4,1991,1,0,1,1672
0.739,35,28.2,0,0,7.5,1987,0,1,3,1349
0.623,29,35.6,1,0,2.9,1994,1,0,4,1568
0.39,32,32.4,0,1,5.9,1991,0,0,2,1462
0.636,31,14.4,0,1,5.7,1992,1,0,1,1066
0.035,31,27.0,0,1,0.6,1991,1,1,2,1419
0.925,26,16.1,0,1,0.2,1996,0,1,1,1290
0.223,34,15.7,1,0,1.6,1989,0,1,2,1458
0.523,31,35.4,2,1,0.2,1991,1,1,3,1896
0.443,32,18.9,2,1,0.2,1990,1,1,4,1650
0.7,30,20.3,2,1,10.4,1993,1,0,3,1505
0.527,24,31.3,0,0,8.4,1998,1,0,3,1244
0.631,27,37.7,0,1,0.2,1995,1,1,1,1284
0.761,29,25.5,0,0,5.5,1994,1,0,1,1719
0.72,26,33.8,1,0,0.9,1997,0,1,6,1272
0.075,23,36.4,2,0,6.8,1999,1,1,1,1089
0.672,37,13.6,2,0,4.7,1986,1,1,3,1216
0.921,23,31.3,0,0,3.3,1999,0,0,2,594
0.819,32,34.6,1,0,9.7,1990,1,0,1,1422
0.429,32,32.6,1,0,4.4,1991,0,0,3,1356
0.489,26,37.8,2,0,3.8,1996,0,1,2,947
0.3,29,31.5,0,0,1.4,1994,1,0,0,1432
0.933,28,21.8,2,1,1.4,1995,1,1,1,1390
0.007,22,22.8,1,1,0.2,2001,1,0,1,1571
0.35,26,26.1,2,1,2.5,1996,0,0,1,898
0.565,24,34.9,2,0,3.8,1999,1,0,4,1227
0.728,29,33.1,0,0,0.9,1993,1,1,5,1437
0.866,32,34.4,0,1,1.5,1990,1,1,3,1807
0.206,25,26.0,1,1,24.9,1997,1,0,2,1281
0.757,34,36.0,2,0,0.9,1989,0,1,3,1044
0.173,28,21.2,0,0,1.6,1994,1,1,3,1564
0.001,28,17.8,2,0,20.0,1994,1,1,0,1558
0.515,28,20.7,0,1,0.1,1994,1,0,1,1152
0.926,33,30.8,2,0,4.6,1989,0,1,2,1093
0.091,29,33.7,1,0,5.7,1994,1,0,1,1774
0.189,30,26.0,0,0,9.8,1992,1,1,4,1415
0.517,27,37.4,1,0,1.8,1996,0,1,0,1099
0.49,31,39.3,2,0,8.8,1992,1,1,0,1256
0.133,22,34.6,0,0,2.2,2001,1,0,2,1503
0.705,36,32.8,0,1,0.7,1986,1,1,1,1041
0.218,34,26.8,2,0,1.0,1988,1,1,2,1349
0.284,31,22.8,1,0,1.2,1991,0,1,2,1331
0.231,27,30.0,1,0,1.4,1995,0,0,4,1466
0.569,28,32.3,0,1,0.6,1995,1,0,3,1459
0.743,29,42.7,0,1,7.8,1993,1,1,2,1729
0.802,36,37.0,1,1,0.8,1986,1,1,1,1463
0.092,29,21.2,1,0,0.5,1993,1,0,2,1337
0.863,33,27.0,0,1,9.6,1990,1,0,2,1381
0.072,25,19.8,1,1,10.5,1997,0,1,0,914
0.806,29,37.9,0,1,4.9,1994,0,0,2,1432
0.014,39,30.4,2,1,2.6,1984,0,0,0,1127
0.281,32,40.8,2,1,3.7,1991,0,1,0,1579
0.614,28,36.7,0,0,0.7,1995,1,1,3,1427
0.298,27,32.7,2,0,4.4,1995,1,1,2,1472
0.274,33,35.6,1,0,10.4,1989,1,1,1,1510
0.946,30,28.8,0,0,0.4,1992,1,0,2,1521
0.457,30,26.2,2,1,1.6,1993,1,1,3,1691
0.074,24,27.8,1,1,0.2,1999,0,1,2,1297
0.995,19,23.3,2,0,1.7,2004,1,1,2,883
0.304,31,23.4,2,0,6.5,1991,1,0,0,1679
0.74,36,35.7,2,0,3.4,1987,1,1,1,1409
0.581,36,31.2,1,0,4.4,1987,1,0,1,841
0.118,25,25.2,1,0,3.2,1998,1,0,1,1548
0.903,24,24.2,2,0,0.3,1998,1,1,1,1274
0.801,31,30.0,2,0,2.3,1992,0,1,3,1309
0.859,18,34.3,0,0,2.9,2005,1,0,1,814
0.176,28,27.9,0,0,20.8,1995,0,0,2,1569
0.341,21,21.1,0,0,0.3,2001,0,1,1,1043
0.175,26,21.6,1,0,0.3,1997,1,0,3,1243
0.407,32,38.3,2,1,0.4,1990,1,1,2,1391
0.209,29,33.5,1,1,4.5,1993,1,1,1,1541
0.312,35,33.4,0,0,0.7,1988,1,1,2,1416
0.19,32,18.9,2,0,4.6,1990,1,1,3,1365
0.378,30,36.3,1,0,0.0,1993,0,0,1,1514
0.933,38,37.8,0,0,8.7,1985,0,1,0,699
0.308,29,42.4,2,0,3.6,1993,0,1,1,1050
0.76,32,22.4,0,1,1.4,1990,1,1,2,1458
0.203,24,22.6,0,0,12.0,1999,0,1,1,1119
0.642,25,27.2,0,1,7.0,1997,1,1,2,1411
0.593,33,24.7,1,1,8.8,1989,0,0,7,1522
0.284,22,35.3,1,0,6.8,2000,0,0,3,1010
0.231,31,37.0,2,0,4.4,1992,1,1,4,1570
0.414,26,31.5,0,0,0.2,1997,1,0,2,1325
0.338,25,40.1,1,0,5.1,1997,0,1,0,1238
0.346,29,39.6,1,0,0.2,1994,0,1,3,1402
0.634,33,27.9,0,0,10.4,1989,0,0,1,1345
0.527,32,40.0,1,0,3.8,1991,1,1,2,1482
0.325,31,31.3,1,0,1.3,1992,1,1,2,1742
0.035,26,17.5,0,0,0.8,1997,0,1,0,1017
0.755,30,28.9,2,1,0.6,1993,1,0,0,1518
0.417,27,22.5,1,1,3.6,1996,1,1,1,1394
0.779,37,34.9,0,0,7.6,1986,1,0,3,1207
0.263,28,25.5,0,1,12.1,1994,1,1,2,1717
0.688,40,22.0,0,0,5.0,1982,0,1,2,920
0.989,25,19.8,1,0,3.6,1997,1,0,0,1211
0.621,36,29.5,0,0,0.5,1986,0,0,3,1362
0.389,31,21.6,0,0,2.0,1992,0,0,1,1398
0.123,26,29.0,2,1,0.7,1997,0,0,1,1406
0.652,32,25.5,0,0,13.7,1991,0,1,3,1137
0.327,22,30.9,0,1,0.2,2000,1,1,4,1250
0.297,28,28.0,2,1,6.5,1995,1,1,2,1337
0.632,33,35.6,1,1,1.2,1990,1,0,1,1027
0.244,31,21.0,0,0,15.1,1992,1,0,2,1745
0.922,26,24.5,0,1,0.1,1997,1,1,1,1271
0.469,40,30.4,2,0,4.4,1982,1,0,3,1038
0.157,34,32.8,1,1,9.0,1988,1,0,4,1570
0.967,30,40.2,2,1,4.7,1993,1,1,1,1532
0.23,28,39.4,1,0,7.0,1994,1,1,4,1405
0.992,29,41.5,2,0,0.1,1994,1,0,1,1142
0.338,37,33.2,1,1,3.3,1986,1,0,2,1286
0.58,27,27.8,0,0,1.0,1995,0,0,2,1124
0.576,28,28.4,1,0,1.2,1995,1,0,2,1539
0.988,29,29.7,1,0,3.4,1993,1,1,1,1323
0.63,25,28.4,2,0,0.6,1997,1,1,2,1083
0.324,29,28.1,0,1,7.1,1994,1,1,3,1555
0.836,32,47.3,2,1,6.9,1991,0,1,1,1153
0.594,27,30.9,2,0,2.8,1995,0,0,1,1630
0.426,39,26.5,1,0,7.9,1984,1,1,0,1011
0.275,30,41.6,1,0,3.6,1992,1,0,2,1351
0.369,35,34.7,1,0,0.5,1988,0,0,3,1270
0.627,25,31.6,2,1,10.0,1997,1,0,2,1046
0.072,33,32.4,1,0,1.0,1989,1,1,2,1544
0.367,26,34.4,2,1,1.6,1997,1,1,2,1573
0.997,34,41.4,0,0,6.9,1989,1,0,1,1467
0.328,32,37.4,1,1,4.8,1990,1,1,2,1424
0.23,21,38.2,1,0,1.0,2001,0,1,5,826
0.148,35,31.9,2,0,1.9,1987,0,0,1,1086
0.535,27,31.8,0,0,1.9,1996,1,0,3,1454
0.468,34,30.9,1,0,2.2,1988,1,1,1,1189
0.886,30,20.7,2,1,1.2,1992,0,0,4,1222
0.204,35,28.4,2,1,0.4,1988,1,1,2,1119
0.597,28,28.6,0,1,2.5,1994,1,1,3,1227
0.135,30,35.5,2,0,0.1,1993,1,1,2,1661
0.578,22,31.1,2,0,2.2,2000,0,1,1,1176
0.803,28,23.9,0,0,2.9,1994,0,0,1,1442
0.886,38,25.2,0,0,1.5,1985,0,0,2,1209
0.117,27,29.9,0,1,7.9,1996,1,0,3,1271
0.207,25,25.5,0,0,0.6,1997,1,0,1,1149
0.525,21,42.5,0,0,0.3,2001,0,0,0,735
0.135,33,32.2,1,0,5.1,1989,0,0,3,1514
0.477,22,29.9,2,0,4.0,2000,0,1,2,1343
0.65,32,31.5,0,1,1.0,1990,0,1,3,1329
0.499,25,34.8,0,1,0.7,1998,0,0,4,1167
0.968,32,19.1,1,1,1.3,1990,1,0,1,1520
0.701,23,37.4,2,0,1.1,1999,0,1,1,983
0.886,29,35.8,0,1,2.4,1994,0,1,2,1817
0.895,26,26.3,0,0,4.7,1997,1,1,1,793
0.812,29,34.8,0,1,0.1,1993,0,1,1,1385
0.946,28,26.3,1,1,1.1,1995,1,1,2,1897
0.075,31,25.4,1,0,7.3,1991,1,0,5,1670
0.488,32,25.7,2,0,0.2,1990,1,0,3,1680
0.162,34,29.1,2,0,1.9,1988,0,1,3,1076
0.171,32,22.9,2,1,0.4,1990,1,0,2,1210
0.431,32,29.0,2,0,6.5,1990,0,1,6,1406
0.681,27,27.6,0,0,3.3,1995,0,0,2,1110
0.423,34,33.0,2,1,0.9,1988,0,1,1,1524
0.441,38,22.8,1,0,0.3,1985,1,0,3,1096
0.542,27,26.9,2,0,0.2,1996,0,0,3,1400
0.45,30,35.8,0,0,6.3,1993,1,1,0,1477
0.118,25,31.0,0,0,5.4,1998,1,0,3,1578
0.958,35,40.0,2,1,3.1,1988,0,1,0,1165
0.599,30,34.5,1,1,2.0,1993,0,1,1,1631
0.742,30,26.0,0,0,1.1,1993,0,1,1,1112
0.664,29,25.3,1,1,8.1,1994,0,0,1,1389
0.941,31,27.5,0,0,3.3,1992,1,1,2,1389
0.562,28,27.8,0,0,13.8,1994,0,1,1,1329
0.165,26,25.4,0,1,8.0,1997,1,1,3,1758
0.152,26,20.1,2,1,0.7,1996,1,0,4,1639
0.954,34,28.7,1,0,1.6,1988,1,1,3,1330
0.136,32,24.2,1,1,1.0,1990,1,1,2,1378
0.385,31,26.3,0,1,3.4,1992,1,0,1,1638
0.263,29,38.0,1,1,1.3,1993,0,1,1,1874
0.086,24,31.4,1,1,4.8,1998,0,1,1,1071
0.44,32,45.5,1,1,17.4,1991,0,0,4,1279
0.217,29,45.6,0,0,6.1,1993,0,1,0,1196
0.194,28,24.1,1,0,2.2,1994,1,1,0,1287
0.214,32,28.2,1,0,2.7,1991,1,0,3,1774
0.088,37,23.4,2,0,0.1,1986,1,1,4,810
0.093,32,30.1,1,0,5.5,1991,1,1,2,981
0.329,34,18.0,1,0,4.7,1989,1,1,2,1490
0.019,32,25.0,1,1,1.2,1991,0,1,2,1472
0.151,36,22.4,1,1,9.1,1987,1,0,2,1060
0.942,40,28.5,1,1,0.8,1983,1,0,2,1229
0.939,28,23.0,1,0,2.9,1995,1,0,0,1230
0.475,31,34.6,1,0,1.6,1991,0,1,2,1559
0.08,29,16.1,1,1,7.6,1993,1,0,2,1829
0.945,36,25.6,1,0,6.2,1986,1,0,1,1594
0.563,32,20.7,1,0,6.3,1990,0,0,1,1433
0.393,28,31.2,0,0,2.5,1994,1,0,1,1082
0.754,38,32.4,1,0,9.7,1984,1,0,1,1025
0.788,34,33.5,1,1,13.0,1988,1,1,1,1511
0.662,25,16.9,0,0,2.5,1997,1,1,1,924
0.922,25,25.0,0,0,2.9,1998,0,1,1,1201
0.343,26,40.4,2,0,0.9,1996,1,1,2,1359
0.232,32,28.9,0,0,14.1,1991,1,0,2,1252
0.963,29,30.5,1,1,5.3,1993,0,0,4,1339
0.617,35,27.6,1,0,9.1,1988,1,1,1,1425
0.753,26,28.4,0,1,0.3,1996,1,0,1,1453
0.309,26,16.9,2,1,5.5,1997,1,1,4,1646
0.067,31,30.3,1,0,0.1,1992,0,1,3,1133
0.425,28,28.8,2,1,4.6,1994,1,1,3,1782
0.725,22,33.9,2,0,5.5,2001,1,1,0,1423
0.6,29,18.0,1,0,0.1,1993,0,0,1,1347
0.331,33,20.6,2,1,3.5,1990,1,1,1,1016
0.047,40,25.3,1,0,0.7,1983,1,0,2,1099
0.672,29,26.6,1,0,0.4,1993,1,0,2,1569
0.321,30,41.9,0,1,3.6,1992,1,1,2,1395
0.452,27,20.2,2,0,0.7,1995,1,1,2,1553
0.581,27,17.8,2,1,4.5,1996,1,0,3,1378
0.093,34,21.3,2,0,1.7,1989,1,0,1,1288
0.182,29,31.4,1,0,6.1,1994,1,1,3,1737
0.488,31,31.0,0,0,0.3,1992,0,0,5,1161
0.318,26,22.7,2,0,8.3,1997,1,1,0,1175
0.219,29,41.4,0,1,6.4,1993,0,1,2,1531
0.08,38,31.9,0,0,3.1,1985,1,1,4,1074
0.488,38,20.8,2,0,6.7,1984,0,0,1,800
0.108,18,9.2,2,1,5.9,2005,0,1,2,1122
0.169,25,37.7,0,1,0.9,1998,0,0,1,806
0.338,28,39.0,1,0,0.7,1994,0,1,2,1391
0.182,36,25.6,0,0,2.9,1987,0,1,1,1156
0.385,22,32.5,2,0,3.0,2000,0,1,2,1020
0.429,32,30.0,2,0,4.2,1991,1,1,6,1421
0.4,38,38.2,2,0,2.1,1984,1,1,1,1124
0.043,36,28.7,0,1,7.8,1986,1,1,0,1214
0.581,37,31.9,2,0,6.3,1986,1,0,2,954
0.876,26,34.0,1,1,13.2,1996,1,1,4,1476
0.32,21,28.4,1,0,1.0,2002,1,0,3,1570
0.412,31,32.2,0,0,4.8,1992,0,1,4,1370
0.413,29,19.9,2,0,1.2,1993,1,1,1,1517
0.221,27,36.1,2,0,7.7,1995,1,1,3,1596
0.742,27,29.3,1,1,1.2,1996,1,0,2,1561
0.301,30,30.9,1,1,0.3,1992,0,0,3,1461
0.495,34,31.4,1,1,0.1,1988,1,0,4,1118
0.505,35,27.9,1,0,1.1,1988,1,0,1,1321
0.731,35,27.3,0,1,1.2,1987,1,0,2,1538
0.345,24,39.9,1,1,0.5,1999,1,1,2,1198
0.063,23,22.1,0,0,5.9,2000,1,1,5,1177
0.182,26,39.0,0,0,2.9,1997,0,1,0,1040
0.313,27,42.2,2,1,8.8,1996,1,0,3,1580
0.149,30,40.4,2,1,0.5,1993,0,0,3,1274
0.082,34,40.3,2,1,1.8,1988,1,0,4,1414
0.491,30,36.4,0,1,11.3,1993,1,0,2,1598
0.683,31,27.0,2,0,4.5,1991,1,1,3,1439
0.05,30,21.4,1,0,7.8,1992,0,0,1,1467
0.04,27,26.2,0,0,8.6,1996,1,1,3,1265
0.387,37,28.3,1,0,1.6,1985,1,0,2,1290
0.15,30,34.6,1,1,1.0,1992,1,1,1,1420
0.959,36,27.8,1,0,0.7,1986,0,1,1,785
0.58,31,35.1,1,0,1.0,1992,0,1,3,1665
0.12,40,29.2,0,0,2.5,1982,0,1,3,876
0.927,35,24.0,2,1,0.3,1988,0,1,2,1261
0.751,31,22.2,0,1,0.4,1992,1,1,2,1465
0.072,28,35.5,1,0,4.3,1995,0,0,1,1374
0.897,27,24.8,0,0,2.0,1995,1,1,1,1376
0.411,30,25.4,1,1,5.8,1992,0,0,0,1275
0.115,27,32.7,0,0,3.1,1995,0,0,3,1138
0.825,35,33.8,1,1,0.1,1988,1,0,0,1431
0.947,26,40.4,2,0,0.8,1997,1,0,2,1417
0.867,25,33.6,2,0,12.5,1998,1,0,4,1525
0.1,30,35.4,2,0,3.6,1992,1,0,1,1464
0.179,32,40.6,2,0,5.1,1990,0,1,1,1345
0.44,36,35.9,1,0,1.6,1986,1,0,1,1431
0.989,43,30.9,2,0,2.1,1979,0,0,5,589
0.921,31,39.0,0,0,0.2,1992,0,1,2,1326
0.499,32,33.5,1,1,1.6,1991,1,0,0,1569
0.415,35,21.9,1,0,2.1,1988,1,1,3,1202
0.177,28,46.0,2,1,6.4,1994,1,1,3,1490
0.084,24,32.5,0,0,6.9,1999,1,1,2,1271
0.448,33,28.3,1,0,1.3,1989,0,1,0,1141
0.086,32,25.8,1,1,2.2,1990,1,0,3,1636
0.328,40,29.9,0,1,1.9,1983,1,1,2,1290
0.903,32,26.3,1,1,1.9,1991,1,1,2,1735
0.008,34,27.9,1,1,10.2,1988,1,1,2,1532
0.506,25,23.4,0,1,1.4,1997,1,1,1,1463
0.863,34,31.0,2,0,1.1,1989,1,1,1,1211
0.785,23,17.6,2,0,6.3,1999,1,0,4,1315
0.733,33,40.3,1,1,1.9,1990,0,0,4,1317
0.897,21,32.8,0,1,2.7,2001,1,1,2,1311
0.576,35,27.2,0,1,5.8,1988,1,1,1,1482
0.686,34,26.0,0,1,9.3,1989,1,0,1,1241
0.486,38,28.8,2,1,2.4,1984,1,1,4,1085
0.852,24,39.8,0,1,4.0,1998,1,1,0,1344
0.488,29,36.7,1,0,1.0,1994,1,1,3,1512
0.399,22,32.5,1,0,8.0,2001,1,0,1,969
0.129,38,51.1,0,0,7.4,1985,0,0,2,1085
0.096,29,33.5,0,0,2.3,1994,0,1,2,1187
0.105,39,23.8,1,0,4.8,1984,1,0,1,1059
0.046,31,30.0,2,0,2.1,1991,1,0,1,1678
0.211,29,21.9,1,1,1.2,1993,0,1,3,1196
0.786,29,41.9,0,0,1.3,1993,1,1,1,1031
0.575,25,32.5,0,0,4.3,1998,0,1,1,1317
0.652,30,36.1,0,0,5.5,1992,1,0,1,1386
0.492,35,46.8,2,0,6.0,1987,0,0,1,955
0.093,26,27.3,1,0,3.1,1997,1,1,2,1131
0.919,32,16.1,1,1,2.3,1990,1,0,0,1413
0.114,26,20.8,2,0,5.9,1996,0,1,0,1165
0.774,20,44.0,2,0,10.1,2003,0,1,1,1082
0.833,27,20.5,2,0,2.3,1995,1,0,1,1551
0.5,33,27.3,2,1,3.3,1989,1,1,1,1172
0.579,37,52.0,0,0,0.4,1986,1,1,1,840
0.022,29,42.0,0,0,5.4,1993,1,1,4,1671
0.071,28,29.1,1,1,3.9,1994,1,1,3,1095
0.276,37,38.8,2,0,4.5,1986,0,1,1,1077
0.438,25,22.2,1,0,11.0,1998,1,1,3,1456
0.704,25,32.6,2,0,2.1,1997,1,1,1,1429
0.026,35,20.7,1,0,3.4,1987,1,0,1,1244
0.136,31,23.4,1,1,3.7,1991,0,0,3,1329
0.495,36,36.4,1,0,0.7,1986,1,1,1,1113
0.518,23,35.6,2,1,4.5,2000,1,1,6,1284
0.356,20,37.8,0,1,12.0,2003,1,1,3,1039
0.333,28,21.4,2,1,1.4,1994,1,0,5,1590
0.449,29,36.7,1,0,5.4,1994,1,1,1,1540
0.091,33,35.7,2,0,8.6,1989,1,1,5,1346
0.847,32,41.5,1,0,0.4,1990,1,0,3,1787
0.452,28,25.5,1,0,1.5,1995,0,1,1,1565
0.607,30,29.3,2,1,0.0,1993,1,1,1,1576
0.217,26,24.4,1,0,4.4,1996,1,0,1,1256
0.801,23,23.6,0,1,3.8,2000,0,1,3,1361
0.937,30,33.0,0,0,6.5,1992,0,0,3,1629
0.439,28,26.4,1,0,20.0,1994,0,1,4,1598
0.759,37,50.8,1,0,0.4,1985,0,1,1,1408
0.125,23,21.0,2,1,0.6,1999,0,0,3,1309
0.861,28,29.1,0,0,6.2,1995,1,0,1,1297
0.084,30,27.7,0,1,1.1,1992,0,0,2,2015
0.208,23,27.8,2,1,0.5,2000,1,0,3,1596
0.546,36,42.5,2,0,11.7,1987,0,1,0,1065
0.293,25,33.1,2,1,5.4,1998,1,1,5,1590
0.017,32,33.8,2,0,0.2,1991,1,1,0,1545
0.846,35,21.3,2,1,3.5,1988,1,1,1,1307
0.485,24,18.0,2,1,0.4,1998,1,1,0,1301
0.723,25,16.2,1,1,7.8,1997,1,1,2,1421
0.776,26,39.3,1,0,4.7,1997,1,0,1,1480
0.16,25,34.2,0,0,1.0,1997,1,0,1,1413
0.718,22,36.0,2,0,2.6,2000,1,0,2,1516
0.182,25,32.7,2,0,2.9,1998,1,1,0,1497
0.975,28,24.6,0,1,2.1,1995,0,1,1,1498
0.581,26,30.5,0,1,19.1,1997,1,0,1,1232
0.884,34,36.8,0,0,0.2,1989,0,1,2,1302
0.69,28,24.1,2,1,2.0,1995,0,0,2,1393
0.637,34,32.9,0,0,1.2,1988,1,1,1,1160
0.312,37,26.2,0,0,1.0,1986,1,1,0,1213
0.394,31,29.3,1,1,3.5,1991,0,0,4,1222
0.675,31,25.5,0,0,3.0,1991,1,0,2,1876
0.877,42,30.1,2,1,1.1,1981,1,1,1,720
0.587,29,31.2,2,1,2.0,1993,0,1,3,1494
0.721,26,28.9,1,1,3.0,1996,1,0,2,1554
0.721,34,39.0,1,0,1.3,1989,1,1,3,1326
0.514,28,25.2,1,1,2.4,1994,1,1,1,1449
0.282,27,32.2,1,0,1.9,1995,0,1,5,1258
0.97,28,26.4,0,1,3.3,1995,0,1,3,1783
0.772,35,38.1,2,0,1.3,1987,0,1,0,1202
0.197,38,22.4,1,1,1.5,1985,1,0,2,1220
0.903,26,22.7,2,0,3.2,1997,1,0,3,1420
0.757,25,37.4,2,0,0.7,1998,1,0,2,1471
0.475,26,31.7,1,0,1.2,1997,0,0,3,1346
0.515,39,25.2,0,1,0.5,1983,1,1,1,1458
0.899,28,39.3,0,1,0.0,1995,1,0,3,1277
0.073,28,21.1,2,0,17.4,1994,1,1,1,1353
0.114,33,36.5,2,1,3.2,1990,1,1,1,1244
0.53,29,29.6,1,0,6.8,1993,1,1,3,1402
0.584,27,24.0,1,0,1.1,1996,1,1,2,1505
0.659,36,30.6,2,1,4.3,1986,0,1,2,1207
0.221,34,32.1,2,0,0.3,1988,0,1,3,1211
0.417,30,32.4,2,0,4.2,1993,1,1,1,1657
0.962,34,38.0,1,0,3.9,1989,1,1,3,1228
0.492,25,25.2,0,1,2.1,1997,0,1,2,1116
0.692,37,35.0,0,1,1.5,1985,0,1,0,1324
0.302,33,36.6,0,1,0.8,1990,0,1,3,1145
0.212,30,30.8,0,0,2.8,1992,0,1,3,1541
0.381,21,15.2,1,1,1.8,2002,1,0,1,1274
0.292,35,24.5,2,0,0.8,1987,1,0,0,1499
0.73,30,30.7,0,0,4.8,1993,1,0,2,1745
0.152,27,27.6,2,1,1.0,1996,1,0,1,1205
0.825,36,26.0,0,0,2.8,1986,0,1,1,968
0.635,26,29.5,2,1,10.8,1996,1,1,0,1438
0.205,33,23.1,2,0,5.0,1989,1,0,0,1494
0.762,28,25.5,2,0,0.6,1995,1,1,1,1463
0.174,35,26.3,2,0,4.6,1987,1,1,0,1145
0.546,34,28.9,2,0,8.6,1989,0,1,3,1125
0.855,26,29.0,2,0,4.2,1997,1,1,2,1066
0.497,27,34.6,0,0,15.0,1995,0,1,0,1243
0.149,28,16.5,0,0,14.0,1994,0,0,0,1691
0.201,23,32.6,2,1,9.5,2000,1,0,1,835
0.22,30,29.8,0,1,2.3,1992,0,0,0,1369
0.133,40,33.9,0,1,5.8,1983,0,0,1,1165
0.176,28,42.8,0,0,5.8,1994,0,1,2,1769
0.579,23,33.9,2,1,0.3,2000,1,0,2,1497
0.839,27,26.3,1,0,6.9,1996,0,1,3,1550
0.872,26,32.3,0,0,1.2,1996,0,1,1,1242
0.267,23,30.9,2,0,1.4,2000,0,0,1,948
0.696,25,28.1,2,1,6.1,1997,1,1,5,1387
0.739,30,37.3,1,0,6.6,1993,1,1,3,1371
0.474,31,21.6,2,0,1.0,1992,0,0,3,2006
0.82,29,35.2,2,1,3.6,1994,1,1,1,1362
0.927,30,31.5,0,0,2.5,1993,0,1,2,1472
0.915,36,35.6,1,1,0.7,1987,0,0,2,1072
0.812,29,30.8,0,0,1.5,1994,1,1,2,1893
0.766,26,38.2,1,1,0.5,1997,0,1,0,1071
0.078,26,37.9,1,0,1.8,1997,1,1,1,1210
0.618,25,19.1,0,0,2.9,1997,1,1,3,1177
0.51,34,39.0,1,1,7.5,1988,0,0,2,1095
0.307,30,34.6,1,1,4.2,1993,0,0,0,1661
0.49,17,27.9,0,1,0.6,2005,1,0,0,1068
0.025,26,24.1,0,1,8.2,1997,1,1,0,1312
0.008,37,29.1,0,0,0.5,1986,1,0,4,1551
0.08,27,37.8,2,0,2.0,1995,1,1,2,1217
0.542,32,42.8,0,0,3.0,1990,0,0,2,1471
0.414,29,39.1,1,0,0.3,1994,1,1,0,1836
0.899,29,31.4,0,0,4.1,1994,1,0,3,1599
0.828,32,26.1,0,0,2.2,1991,1,1,1,1252
0.765,30,26.1,2,1,4.6,1992,1,1,1,1798
0.757,36,32.1,2,0,3.6,1986,1,0,0,1219
0.41,27,30.9,0,0,0.5,1996,0,0,1,1323
0.68,27,27.0,1,1,1.9,1996,0,1,1,1630
0.138,38,27.6,2,0,8.7,1984,0,1,6,1196
0.413,30,23.1,2,0,1.2,1992,1,1,1,1632
0.91,41,41.7,1,1,4.5,1981,1,0,2,926
0.573,32,27.5,1,0,5.3,1991,0,1,1,1158
0.717,27,29.5,2,0,9.3,1995,1,0,2,1163
0.523,34,19.9,0,1,7.0,1988,1,1,2,1163
0.691,24,29.5,1,0,8.6,1999,0,0,2,1348
0.793,27,35.4,1,1,1.5,1995,0,0,2,1494
0.842,22,28.7,1,0,0.6,2001,1,0,1,930
0.325,28,24.8,0,1,0.3,1995,0,0,3,1293
0.415,39,29.7,2,0,0.3,1983,0,1,4,1252
0.531,33,22.0,2,0,12.9,1989,1,0,2,1793
0.615,29,39.8,1,0,7.7,1994,0,0,3,1606
0.614,25,28.6,2,0,0.4,1998,1,0,1,1152
0.176,32,28.3,2,1,4.6,1991,1,1,2,1457
0.781,30,35.4,2,1,1.1,1993,0,0,2,1454
0.639,23,31.6,0,0,2.9,1999,1,0,2,825
0.922,34,30.2,1,0,7.7,1989,0,1,3,1098
0.527,33,32.9,1,0,0.9,1990,0,0,1,1393
0.697,32,30.0,0,0,4.5,1991,1,0,5,1426
0.076,31,24.5,1,0,0.5,1992,1,0,2,1547
0.837,26,39.7,0,1,1.0,1997,1,1,3,1306
0.412,24,40.2,2,0,14.9,1998,1,1,2,1364
0.45,26,25.6,2,0,3.2,1996,1,1,3,1548
0.884,22,30.7,0,1,1.4,2001,1,1,4,1134
0.382,36,17.9,2,0,2.7,1987,0,1,5,963
0.843,24,37.8,0,0,3.5,1999,1,1,4,1138
0.082,31,21.7,2,0,4.7,1992,1,1,2,1793
0.994,33,28.1,1,1,3.8,1990,0,0,2,1316
0.606,26,35.7,1,1,1.9,1996,0,1,2,1297
0.009,37,27.7,2,0,1.6,1985,1,1,1,1027
0.662,39,43.7,2,0,0.7,1983,0,1,1,1215
0.731,25,31.2,1,0,1.2,1997,0,0,1,975
0.705,26,14.8,0,1,3.9,1997,1,0,1,1027
0.023,37,28.1,2,0,14.5,1985,1,0,3,1524
0.097,32,35.5,1,1,0.1,1991,1,0,1,1258
0.008,33,46.9,2,0,2.8,1989,1,1,1,1321
0.363,28,33.8,0,1,4.8,1995,1,0,1,1320
