time,action,user_out,user_in,user_total,floor,calls,orders
39080,open,0,0,0,7,[],[]
39090,open,0,0,0,7,[],[]
39100,open,0,0,0,7,[],[]
39110,open,0,0,0,7,[],[]
39120,open,0,0,0,7,[],[]
39130,open,0,0,0,7,[],[]
39140,open,0,0,0,7,[],[]
39150,open,0,0,0,7,[],[]
39160,open,0,0,0,7,[],[]
39170,open,0,0,0,7,[],[]
39180,open,0,0,0,7,[],[]
39190,open,0,0,0,7,[],[]
39200,open,0,0,0,7,[],[]
39210,open,0,0,0,7,[],[]
39220,open,0,0,0,7,[],[]
39230,open,0,0,0,7,[],[]
39240,open,0,0,0,7,[],[]
39250,open,0,0,0,7,[],[]
39260,open,0,0,0,7,[],[]
39270,open,0,0,0,7,[],[]
39280,open,0,0,0,7,[],[]
39290,open,0,0,0,7,[],[]
39300,open,0,0,0,7,[],[]
39310,open,0,0,0,7,[],[]
39320,open,0,0,0,7,[],[]
39330,open,0,0,0,7,[],[]
39340,open,0,0,0,7,[],[]
39350,open,0,0,0,7,[],[]
39360,open,0,0,0,7,[],[]
39370,open,0,0,0,7,[],[]
39380,open,0,0,0,7,[],[]
39390,open,0,0,0,7,[],[]
39400,open,0,0,0,7,[],[]
39410,open,0,0,0,7,[],[]
39420,open,0,0,0,7,[],[]
39430,open,0,0,0,7,[],[]
39440,open,0,0,0,7,[],[]
39450,open,0,0,0,7,[],[]
39460,open,0,0,0,7,[],[]
39470,open,0,0,0,7,[],[]
39480,open,0,0,0,7,[],[]
39490,open,0,0,0,7,[],[]
39500,down,0,0,0,7,"[(39500, 4)]",[]
39510,down,0,0,0,6,"[(39500, 4)]",[]
39520,down,0,0,0,5,"[(39500, 4)]",[]
39530,open,0,1,1,4,[],"[(39530, 2)]"
39540,down,0,0,1,4,[],"[(39530, 2)]"
39550,down,0,0,1,3,[],"[(39530, 2)]"
39560,open,1,0,0,2,[],[]
39570,open,0,1,1,2,[],"[(39570, 4)]"
39580,up,0,0,1,2,[],"[(39570, 4)]"
39590,up,0,0,1,3,"[(39590, 10)]","[(39570, 4)]"
39600,open,1,1,1,4,"[(39590, 10)]","[(39600, 7)]"
39610,up,0,0,1,4,"[(39590, 10)]","[(39600, 7)]"
39620,up,0,0,1,5,"[(39590, 10)]","[(39600, 7)]"
39630,up,0,0,1,6,"[(39590, 10)]","[(39600, 7)]"
39640,open,1,0,0,7,"[(39590, 10)]",[]
39650,up,0,0,0,7,"[(39590, 10)]",[]
39660,up,0,0,0,8,"[(39590, 10)]",[]
39670,up,0,0,0,9,"[(39590, 10)]",[]
39680,open,0,1,1,10,[],"[(39680, 3)]"
39690,down,0,0,1,10,[],"[(39680, 3)]"
39700,down,0,0,1,9,[],"[(39680, 3)]"
39710,down,0,0,1,8,[],"[(39680, 3)]"
39720,down,0,0,1,7,[],"[(39680, 3)]"
39730,down,0,0,1,6,[],"[(39680, 3)]"
39740,down,0,0,1,5,[],"[(39680, 3)]"
39750,down,0,0,1,4,[],"[(39680, 3)]"
39760,open,1,0,0,3,[],[]
39770,open,0,0,0,3,[],[]
39780,open,0,0,0,3,[],[]
39790,open,0,0,0,3,[],[]
39800,up,0,0,0,3,"[(39800, 5)]",[]
39810,up,0,0,0,4,"[(39800, 5)]",[]
39820,open,0,1,1,5,[],"[(39820, 1)]"
39830,down,0,0,1,5,[],"[(39820, 1)]"
39840,down,0,0,1,4,[],"[(39820, 1)]"
39850,down,0,0,1,3,[],"[(39820, 1)]"
39860,down,0,0,1,2,[],"[(39820, 1)]"
39870,open,1,0,0,1,[],[]
39880,open,0,0,0,1,[],[]
39890,open,0,0,0,1,[],[]
39900,open,0,0,0,1,[],[]
39910,open,0,0,0,1,[],[]
39920,open,0,0,0,1,[],[]
39930,open,0,0,0,1,[],[]
39940,open,0,0,0,1,[],[]
39950,open,0,0,0,1,[],[]
39960,up,0,0,0,1,"[(39960, 7)]",[]
39970,up,0,0,0,2,"[(39960, 7)]",[]
39980,up,0,0,0,3,"[(39960, 7)]",[]
39990,up,0,0,0,4,"[(39960, 7)]",[]
40000,up,0,0,0,5,"[(39960, 7)]",[]
40010,up,0,0,0,6,"[(39960, 7)]",[]
40020,open,0,2,2,7,[],"[(40020, 10), (40020, 4)]"
40030,down,0,0,2,7,[],"[(40020, 10), (40020, 4)]"
40040,down,0,0,2,6,[],"[(40020, 10), (40020, 4)]"
40050,down,0,0,2,5,[],"[(40020, 10), (40020, 4)]"
40060,open,1,0,1,4,[],"[(40020, 10)]"
40070,down,0,0,1,4,[],"[(40020, 10)]"
40080,up,0,0,1,3,[],"[(40020, 10)]"
40090,up,0,0,1,4,[],"[(40020, 10)]"
40100,up,0,0,1,5,[],"[(40020, 10)]"
40110,open,0,1,2,6,[],"[(40020, 10), (40110, 8)]"
40120,up,0,0,2,6,[],"[(40020, 10), (40110, 8)]"
40130,up,0,0,2,7,"[(40130, 10)]","[(40020, 10), (40110, 8)]"
40140,open,1,0,1,8,"[(40130, 10)]","[(40020, 10)]"
40150,up,0,0,1,8,"[(40130, 10)]","[(40020, 10)]"
40160,up,0,0,1,9,"[(40130, 10)]","[(40020, 10)]"
40170,open,1,1,1,10,"[(40170, 5)]","[(40170, 6)]"
40180,down,0,0,1,10,"[(40170, 5)]","[(40170, 6)]"
40190,down,0,0,1,9,"[(40170, 5)]","[(40170, 6)]"
40200,down,0,0,1,8,"[(40170, 5), (40200, 4)]","[(40170, 6)]"
40210,down,0,0,1,7,"[(40170, 5), (40200, 4)]","[(40170, 6)]"
40220,open,1,0,0,6,"[(40170, 5), (40200, 4)]",[]
40230,down,0,0,0,6,"[(40170, 5), (40200, 4)]",[]
40240,open,0,1,1,5,"[(40200, 4)]","[(40240, 7)]"
40250,up,0,0,1,5,"[(40200, 4)]","[(40240, 7)]"
40260,up,0,0,1,6,"[(40200, 4)]","[(40240, 7)]"
40270,open,1,0,0,7,"[(40200, 4)]",[]
40280,down,0,0,0,7,"[(40200, 4)]",[]
40290,down,0,0,0,6,"[(40200, 4)]",[]
40300,down,0,0,0,5,"[(40200, 4)]",[]
40310,open,0,0,0,4,[],[]
40320,open,0,0,0,4,[],[]
40330,open,0,0,0,4,[],[]
40340,open,0,0,0,4,[],[]
40350,open,0,0,0,4,[],[]
40360,open,0,0,0,4,[],[]
40370,open,0,0,0,4,[],[]
40380,open,0,0,0,4,[],[]
40390,up,0,0,0,4,"[(40390, 9)]",[]
40400,up,0,0,0,5,"[(40390, 9)]",[]
40410,up,0,0,0,6,"[(40390, 9)]",[]
40420,up,0,0,0,7,"[(40390, 9)]",[]
40430,up,0,0,0,8,"[(40390, 9)]",[]
40440,open,0,1,1,9,[],"[(40440, 4)]"
40450,down,0,0,1,9,[],"[(40440, 4)]"
40460,down,0,0,1,8,[],"[(40440, 4)]"
40470,down,0,0,1,7,[],"[(40440, 4)]"
40480,down,0,0,1,6,[],"[(40440, 4)]"
40490,down,0,0,1,5,[],"[(40440, 4)]"
40500,open,1,0,0,4,[],[]
40510,up,0,0,0,4,"[(40510, 8)]",[]
40520,up,0,0,0,5,"[(40510, 8)]",[]
40530,up,0,0,0,6,"[(40510, 8)]",[]
40540,up,0,0,0,7,"[(40510, 8)]",[]
40550,open,0,1,1,8,"[(40550, 6)]","[(40550, 9)]"
40560,up,0,0,1,8,"[(40550, 6)]","[(40550, 9)]"
40570,open,1,0,0,9,"[(40550, 6)]",[]
40580,down,0,0,0,9,"[(40550, 6)]",[]
40590,down,0,0,0,8,"[(40550, 6)]",[]
40600,down,0,0,0,7,"[(40550, 6)]",[]
40610,open,0,1,1,6,[],"[(40610, 5)]"
40620,down,0,0,1,6,"[(40620, 1)]","[(40610, 5)]"
40630,open,1,0,0,5,"[(40620, 1), (40630, 2)]",[]
40640,down,0,0,0,5,"[(40620, 1), (40630, 2)]",[]
40650,down,0,0,0,4,"[(40620, 1), (40630, 2)]",[]
40660,down,0,0,0,3,"[(40620, 1), (40630, 2)]",[]
40670,open,0,1,1,2,"[(40620, 1)]","[(40670, 6)]"
40680,up,0,0,1,2,"[(40620, 1)]","[(40670, 6)]"
40690,up,0,0,1,3,"[(40620, 1)]","[(40670, 6)]"
40700,up,0,0,1,4,"[(40620, 1)]","[(40670, 6)]"
40710,up,0,0,1,5,"[(40620, 1), (40710, 10)]","[(40670, 6)]"
40720,open,1,0,0,6,"[(40620, 1), (40710, 10)]",[]
40730,up,0,0,0,6,"[(40620, 1), (40710, 10)]",[]
40740,down,0,0,0,7,"[(40620, 1), (40710, 10)]",[]
40750,down,0,0,0,6,"[(40620, 1), (40710, 10)]",[]
40760,down,0,0,0,5,"[(40620, 1), (40710, 10)]",[]
40770,down,0,0,0,4,"[(40620, 1), (40710, 10), (40770, 9)]",[]
40780,down,0,0,0,3,"[(40620, 1), (40710, 10), (40770, 9)]",[]
40790,down,0,0,0,2,"[(40620, 1), (40710, 10), (40770, 9)]",[]
40800,open,0,1,1,1,"[(40710, 10), (40770, 9)]","[(40800, 7)]"
40810,up,0,0,1,1,"[(40710, 10), (40770, 9)]","[(40800, 7)]"
40820,up,0,0,1,2,"[(40710, 10), (40770, 9)]","[(40800, 7)]"
40830,up,0,0,1,3,"[(40710, 10), (40770, 9)]","[(40800, 7)]"
40840,up,0,0,1,4,"[(40710, 10), (40770, 9)]","[(40800, 7)]"
40850,up,0,0,1,5,"[(40710, 10), (40770, 9)]","[(40800, 7)]"
40860,up,0,0,1,6,"[(40710, 10), (40770, 9)]","[(40800, 7)]"
40870,open,1,0,0,7,"[(40710, 10), (40770, 9)]",[]
40880,down,0,0,0,7,"[(40710, 10), (40770, 9), (40880, 6)]",[]
40890,open,0,1,1,6,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40900,down,0,0,1,6,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40910,down,0,0,1,5,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40920,down,0,0,1,4,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40930,down,0,0,1,3,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40940,down,0,0,1,2,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40950,up,0,0,1,1,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40960,up,0,0,1,2,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40970,up,0,0,1,3,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40980,up,0,0,1,4,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
40990,up,0,0,1,5,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
41000,up,0,0,1,6,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
41010,up,0,0,1,7,"[(40710, 10), (40770, 9)]","[(40890, 8)]"
41020,open,1,0,0,8,"[(40710, 10), (40770, 9)]",[]
41030,up,0,0,0,8,"[(40710, 10), (40770, 9)]",[]
41040,open,0,0,0,9,"[(40710, 10)]",[]
41050,up,0,0,0,9,"[(40710, 10)]",[]
41060,open,0,0,0,10,"[(41060, 9)]",[]
41070,down,0,0,0,10,"[(41060, 9)]",[]
41080,open,0,1,1,9,[],"[(41080, 1)]"
41090,down,0,0,1,9,[],"[(41080, 1)]"
41100,down,0,0,1,8,[],"[(41080, 1)]"
41110,down,0,0,1,7,[],"[(41080, 1)]"
41120,down,0,0,1,6,[],"[(41080, 1)]"
41130,down,0,0,1,5,[],"[(41080, 1)]"
41140,down,0,0,1,4,[],"[(41080, 1)]"
41150,down,0,0,1,3,[],"[(41080, 1)]"
41160,down,0,0,1,2,[],"[(41080, 1)]"
41170,open,1,0,0,1,[],[]
41180,up,0,0,0,1,"[(41180, 5)]",[]
41190,up,0,0,0,2,"[(41180, 5)]",[]
41200,up,0,0,0,3,"[(41180, 5)]",[]
41210,up,0,0,0,4,"[(41180, 5)]",[]
41220,open,0,1,1,5,[],"[(41220, 10)]"
41230,up,0,0,1,5,[],"[(41220, 10)]"
41240,up,0,0,1,6,[],"[(41220, 10)]"
41250,up,0,0,1,7,[],"[(41220, 10)]"
41260,up,0,0,1,8,[],"[(41220, 10)]"
41270,up,0,0,1,9,"[(41270, 7)]","[(41220, 10)]"
41280,open,1,0,0,10,"[(41270, 7), (41280, 1), (41280, 9)]",[]
41290,down,0,0,0,10,"[(41270, 7), (41280, 1), (41280, 9)]",[]
41300,open,0,1,1,9,"[(41270, 7), (41280, 1)]","[(41300, 6)]"
41310,down,0,0,1,9,"[(41270, 7), (41280, 1)]","[(41300, 6)]"
41320,down,0,0,1,8,"[(41270, 7), (41280, 1), (41320, 6)]","[(41300, 6)]"
41330,open,0,1,2,7,"[(41280, 1), (41320, 6)]","[(41300, 6), (41330, 8)]"
41340,down,0,0,2,7,"[(41280, 1), (41320, 6)]","[(41300, 6), (41330, 8)]"
41350,open,1,1,2,6,"[(41280, 1)]","[(41330, 8), (41350, 5)]"
41360,down,0,0,2,6,"[(41280, 1)]","[(41330, 8), (41350, 5)]"
41370,open,1,0,1,5,"[(41280, 1)]","[(41330, 8)]"
41380,down,0,0,1,5,"[(41280, 1)]","[(41330, 8)]"
41390,down,0,0,1,4,"[(41280, 1)]","[(41330, 8)]"
41400,down,0,0,1,3,"[(41280, 1), (41400, 8)]","[(41330, 8)]"
41410,down,0,0,1,2,"[(41280, 1), (41400, 8)]","[(41330, 8)]"
41420,open,0,1,2,1,"[(41400, 8)]","[(41330, 8), (41420, 4)]"
41430,up,0,0,2,1,"[(41400, 8)]","[(41330, 8), (41420, 4)]"
41440,up,0,0,2,2,"[(41400, 8)]","[(41330, 8), (41420, 4)]"
41450,up,0,0,2,3,"[(41400, 8)]","[(41330, 8), (41420, 4)]"
41460,open,1,0,1,4,"[(41400, 8)]","[(41330, 8)]"
41470,up,0,0,1,4,"[(41400, 8)]","[(41330, 8)]"
41480,up,0,0,1,5,"[(41400, 8), (41480, 3)]","[(41330, 8)]"
41490,up,0,0,1,6,"[(41400, 8), (41480, 3)]","[(41330, 8)]"
41500,up,0,0,1,7,"[(41400, 8), (41480, 3)]","[(41330, 8)]"
41510,open,1,2,2,8,"[(41480, 3)]","[(41510, 1), (41510, 9)]"
41520,up,0,0,2,8,"[(41480, 3)]","[(41510, 1), (41510, 9)]"
41530,open,1,0,1,9,"[(41480, 3)]","[(41510, 1)]"
41540,down,0,0,1,9,"[(41480, 3), (41540, 5)]","[(41510, 1)]"
41550,down,0,0,1,8,"[(41480, 3), (41540, 5)]","[(41510, 1)]"
41560,down,0,0,1,7,"[(41480, 3), (41540, 5)]","[(41510, 1)]"
41570,down,0,0,1,6,"[(41480, 3), (41540, 5)]","[(41510, 1)]"
41580,open,0,1,2,5,"[(41480, 3)]","[(41510, 1), (41580, 2)]"
41590,down,0,0,2,5,"[(41480, 3)]","[(41510, 1), (41580, 2)]"
41600,down,0,0,2,4,"[(41480, 3)]","[(41510, 1), (41580, 2)]"
41610,open,0,0,2,3,[],"[(41510, 1), (41580, 2)]"
41620,down,0,0,2,3,[],"[(41510, 1), (41580, 2)]"
41630,open,1,0,1,2,[],"[(41510, 1)]"
41640,down,0,0,1,2,"[(41640, 1)]","[(41510, 1)]"
41650,open,1,1,1,1,[],"[(41650, 10)]"
41660,up,0,0,1,1,[],"[(41650, 10)]"
41670,up,0,0,1,2,[],"[(41650, 10)]"
41680,up,0,0,1,3,"[(41680, 1)]","[(41650, 10)]"
41690,up,0,0,1,4,"[(41680, 1)]","[(41650, 10)]"
41700,up,0,0,1,5,"[(41680, 1), (41700, 4)]","[(41650, 10)]"
41710,up,0,0,1,6,"[(41680, 1), (41700, 4)]","[(41650, 10)]"
41720,up,0,0,1,7,"[(41680, 1), (41700, 4)]","[(41650, 10)]"
41730,up,0,0,1,8,"[(41680, 1), (41700, 4)]","[(41650, 10)]"
41740,up,0,0,1,9,"[(41680, 1), (41700, 4)]","[(41650, 10)]"
41750,open,1,0,0,10,"[(41680, 1), (41700, 4)]",[]
41760,down,0,0,0,10,"[(41680, 1), (41700, 4)]",[]
41770,down,0,0,0,9,"[(41680, 1), (41700, 4)]",[]
41780,down,0,0,0,8,"[(41680, 1), (41700, 4)]",[]
41790,down,0,0,0,7,"[(41680, 1), (41700, 4)]",[]
41800,down,0,0,0,6,"[(41680, 1), (41700, 4)]",[]
41810,down,0,0,0,5,"[(41680, 1), (41700, 4)]",[]
41820,open,0,1,1,4,"[(41680, 1)]","[(41820, 6)]"
41830,up,0,0,1,4,"[(41680, 1)]","[(41820, 6)]"
41840,up,0,0,1,5,"[(41680, 1)]","[(41820, 6)]"
41850,open,1,0,0,6,"[(41680, 1)]",[]
41860,down,0,0,0,6,"[(41680, 1)]",[]
41870,down,0,0,0,5,"[(41680, 1)]",[]
41880,down,0,0,0,4,"[(41680, 1)]",[]
41890,down,0,0,0,3,"[(41680, 1)]",[]
41900,down,0,0,0,2,"[(41680, 1)]",[]
41910,open,0,1,1,1,[],"[(41910, 7)]"
41920,up,0,0,1,1,[],"[(41910, 7)]"
41930,up,0,0,1,2,[],"[(41910, 7)]"
41940,up,0,0,1,3,[],"[(41910, 7)]"
41950,up,0,0,1,4,"[(41950, 9)]","[(41910, 7)]"
41960,up,0,0,1,5,"[(41950, 9)]","[(41910, 7)]"
41970,up,0,0,1,6,"[(41950, 9)]","[(41910, 7)]"
41980,open,1,0,0,7,"[(41950, 9)]",[]
41990,up,0,0,0,7,"[(41950, 9)]",[]
42000,up,0,0,0,8,"[(41950, 9)]",[]
42010,open,0,1,1,9,[],"[(42010, 7)]"
42020,down,0,0,1,9,[],"[(42010, 7)]"
42030,down,0,0,1,8,[],"[(42010, 7)]"
42040,open,1,0,0,7,[],[]
42050,open,0,0,0,7,[],[]
42060,open,0,0,0,7,[],[]
42070,open,0,0,0,7,[],[]
42080,open,0,0,0,7,[],[]
42090,open,0,0,0,7,[],[]
42100,open,0,0,0,7,[],[]
42110,open,0,0,0,7,[],[]
42120,open,0,0,0,7,[],[]
42130,open,0,0,0,7,[],[]
42140,open,0,0,0,7,[],[]
42150,open,0,0,0,7,[],[]
42160,open,0,0,0,7,[],[]
42170,open,0,0,0,7,[],[]
42180,open,0,0,0,7,[],[]
42190,down,0,0,0,7,"[(42190, 6)]",[]
42200,open,0,1,1,6,[],"[(42200, 7)]"
42210,up,0,0,1,6,[],"[(42200, 7)]"
42220,open,1,0,0,7,[],[]
42230,open,0,0,0,7,[],[]
42240,open,0,0,0,7,[],[]
42250,open,0,0,0,7,[],[]
42260,open,0,0,0,7,[],[]
42270,open,0,0,0,7,[],[]
42280,open,0,0,0,7,[],[]
42290,open,0,0,0,7,[],[]
42300,open,0,0,0,7,[],[]
42310,open,0,0,0,7,[],[]
42320,open,0,0,0,7,[],[]
42330,open,0,0,0,7,[],[]
42340,open,0,0,0,7,[],[]
42350,open,0,0,0,7,[],[]
42360,open,0,0,0,7,[],[]
42370,open,0,0,0,7,[],[]
42380,open,0,0,0,7,[],[]
42390,open,0,0,0,7,[],[]
42400,open,0,0,0,7,[],[]
42410,open,0,0,0,7,[],[]
42420,open,0,0,0,7,[],[]
42430,open,0,0,0,7,[],[]
42440,open,0,0,0,7,[],[]
42450,open,0,0,0,7,[],[]
42460,down,0,0,0,7,"[(42460, 6)]",[]
42470,open,0,1,1,6,[],"[(42470, 3)]"
42480,down,0,0,1,6,[],"[(42470, 3)]"
42490,down,0,0,1,5,[],"[(42470, 3)]"
42500,down,0,0,1,4,[],"[(42470, 3)]"
42510,open,1,0,0,3,[],[]
42520,open,0,0,0,3,[],[]
42530,open,0,0,0,3,[],[]
42540,open,0,0,0,3,[],[]
42550,open,0,0,0,3,[],[]
42560,open,0,0,0,3,[],[]
42570,open,0,0,0,3,[],[]
42580,open,0,0,0,3,[],[]
42590,open,0,0,0,3,[],[]
42600,open,0,0,0,3,[],[]
42610,open,0,0,0,3,[],[]
42620,open,0,0,0,3,[],[]
42630,open,0,0,0,3,[],[]
42640,open,0,0,0,3,[],[]
42650,open,0,0,0,3,[],[]
42660,open,0,0,0,3,[],[]
42670,open,0,0,0,3,[],[]
42680,open,0,0,0,3,[],[]
42690,open,0,0,0,3,[],[]
42700,open,0,0,0,3,[],[]
42710,open,0,0,0,3,[],[]
42720,open,0,0,0,3,[],[]
42730,open,0,0,0,3,[],[]
42740,open,0,0,0,3,[],[]
42750,open,0,0,0,3,[],[]
42760,open,0,0,0,3,[],[]
42770,up,0,0,0,3,"[(42770, 10)]",[]
42780,up,0,0,0,4,"[(42770, 10)]",[]
42790,up,0,0,0,5,"[(42770, 10)]",[]
42800,up,0,0,0,6,"[(42770, 10)]",[]
42810,up,0,0,0,7,"[(42770, 10)]",[]
42820,up,0,0,0,8,"[(42770, 10)]",[]
42830,up,0,0,0,9,"[(42770, 10)]",[]
42840,open,0,1,1,10,"[(42840, 2)]","[(42840, 9)]"
42850,down,0,0,1,10,"[(42840, 2)]","[(42840, 9)]"
42860,open,1,0,0,9,"[(42840, 2)]",[]
42870,down,0,0,0,9,"[(42840, 2)]",[]
42880,down,0,0,0,8,"[(42840, 2)]",[]
42890,down,0,0,0,7,"[(42840, 2)]",[]
42900,down,0,0,0,6,"[(42840, 2)]",[]
42910,down,0,0,0,5,"[(42840, 2)]",[]
42920,down,0,0,0,4,"[(42840, 2)]",[]
42930,down,0,0,0,3,"[(42840, 2), (42930, 8)]",[]
42940,open,0,1,1,2,"[(42930, 8)]","[(42940, 7)]"
42950,up,0,0,1,2,"[(42930, 8)]","[(42940, 7)]"
42960,up,0,0,1,3,"[(42930, 8)]","[(42940, 7)]"
42970,up,0,0,1,4,"[(42930, 8)]","[(42940, 7)]"
42980,up,0,0,1,5,"[(42930, 8)]","[(42940, 7)]"
42990,up,0,0,1,6,"[(42930, 8)]","[(42940, 7)]"
43000,open,1,0,0,7,"[(42930, 8)]",[]
43010,up,0,0,0,7,"[(42930, 8)]",[]
43020,open,0,2,2,8,[],"[(43020, 10), (43020, 5)]"
43030,up,0,0,2,8,[],"[(43020, 10), (43020, 5)]"
43040,down,0,0,2,9,[],"[(43020, 10), (43020, 5)]"
43050,down,0,0,2,8,[],"[(43020, 10), (43020, 5)]"
43060,down,0,0,2,7,[],"[(43020, 10), (43020, 5)]"
43070,down,0,0,2,6,[],"[(43020, 10), (43020, 5)]"
43080,open,1,0,1,5,[],"[(43020, 10)]"
43090,down,0,0,1,5,[],"[(43020, 10)]"
43100,down,0,0,1,4,[],"[(43020, 10)]"
43110,down,0,0,1,3,[],"[(43020, 10)]"
43120,up,0,0,1,2,[],"[(43020, 10)]"
43130,up,0,0,1,3,[],"[(43020, 10)]"
43140,up,0,0,1,4,[],"[(43020, 10)]"
43150,up,0,0,1,5,[],"[(43020, 10)]"
43160,up,0,0,1,6,[],"[(43020, 10)]"
43170,up,0,0,1,7,[],"[(43020, 10)]"
43180,up,0,0,1,8,[],"[(43020, 10)]"
43190,up,0,0,1,9,[],"[(43020, 10)]"
43200,open,1,0,0,10,[],[]
43210,open,0,0,0,10,[],[]
43220,open,0,0,0,10,[],[]
43230,open,0,0,0,10,[],[]
43240,open,0,0,0,10,[],[]
43250,open,0,0,0,10,[],[]
43260,open,0,0,0,10,[],[]
43270,open,0,0,0,10,[],[]
43280,open,0,0,0,10,[],[]
43290,open,0,0,0,10,[],[]
43300,open,0,0,0,10,[],[]
43310,open,0,0,0,10,[],[]
43320,open,0,0,0,10,[],[]
43330,open,0,0,0,10,[],[]
43340,open,0,0,0,10,[],[]
43350,open,0,0,0,10,[],[]
43360,open,0,0,0,10,[],[]
43370,open,0,0,0,10,[],[]
43380,open,0,0,0,10,[],[]
43390,open,0,0,0,10,[],[]
43400,open,0,0,0,10,[],[]
43410,open,0,0,0,10,[],[]
43420,open,0,0,0,10,[],[]
43430,open,0,0,0,10,[],[]
43440,open,0,0,0,10,[],[]
43450,open,0,0,0,10,[],[]
43460,open,0,0,0,10,[],[]
43470,open,0,0,0,10,[],[]
43480,open,0,0,0,10,[],[]
43490,open,0,0,0,10,[],[]
43500,open,0,0,0,10,[],[]
43510,open,0,0,0,10,[],[]
43520,open,0,0,0,10,[],[]
43530,open,0,0,0,10,[],[]
43540,open,0,0,0,10,[],[]
43550,open,0,0,0,10,[],[]
43560,open,0,0,0,10,[],[]
43570,open,0,0,0,10,[],[]
43580,open,0,0,0,10,[],[]
43590,open,0,0,0,10,[],[]
43600,open,0,0,0,10,[],[]
43610,open,0,0,0,10,[],[]
43620,open,0,0,0,10,[],[]
43630,open,0,0,0,10,[],[]
43640,open,0,0,0,10,[],[]
43650,open,0,0,0,10,[],[]
43660,open,0,0,0,10,[],[]
43670,open,0,0,0,10,[],[]
43680,open,0,0,0,10,[],[]
43690,open,0,0,0,10,[],[]
43700,open,0,0,0,10,[],[]
43710,open,0,0,0,10,[],[]
43720,open,0,0,0,10,[],[]
43730,open,0,0,0,10,[],[]
43740,open,0,0,0,10,[],[]
43750,open,0,0,0,10,[],[]
43760,open,0,0,0,10,[],[]
43770,open,0,0,0,10,[],[]
43780,open,0,0,0,10,[],[]
43790,open,0,0,0,10,[],[]
43800,open,0,0,0,10,[],[]
43810,open,0,0,0,10,[],[]
43820,open,0,0,0,10,[],[]
43830,open,0,0,0,10,[],[]
43840,open,0,0,0,10,[],[]
43850,open,0,0,0,10,[],[]
43860,open,0,0,0,10,[],[]
43870,open,0,0,0,10,[],[]
43880,open,0,0,0,10,[],[]
43890,open,0,0,0,10,[],[]
43900,open,0,0,0,10,[],[]
43910,open,0,0,0,10,[],[]
43920,open,0,0,0,10,[],[]
43930,open,0,0,0,10,[],[]
43940,open,0,0,0,10,[],[]
43950,open,0,0,0,10,[],[]
43960,open,0,0,0,10,[],[]
43970,open,0,0,0,10,[],[]
43980,open,0,0,0,10,[],[]
43990,open,0,0,0,10,[],[]
44000,open,0,0,0,10,[],[]
44010,open,0,0,0,10,[],[]
44020,open,0,0,0,10,[],[]
44030,open,0,0,0,10,[],[]
44040,open,0,0,0,10,[],[]
44050,open,0,0,0,10,[],[]
44060,open,0,0,0,10,[],[]
44070,open,0,0,0,10,[],[]
44080,open,0,0,0,10,[],[]
44090,open,0,0,0,10,[],[]
44100,open,0,0,0,10,[],[]
44110,open,0,0,0,10,[],[]
44120,open,0,0,0,10,[],[]
44130,open,0,0,0,10,[],[]
44140,open,0,0,0,10,[],[]
44150,open,0,0,0,10,[],[]
44160,open,0,0,0,10,[],[]
44170,open,0,0,0,10,[],[]
44180,open,0,0,0,10,[],[]
44190,open,0,0,0,10,[],[]
44200,open,0,0,0,10,[],[]
44210,open,0,0,0,10,[],[]
44220,open,0,0,0,10,[],[]
44230,open,0,0,0,10,[],[]
44240,open,0,0,0,10,[],[]
44250,open,0,0,0,10,[],[]
44260,open,0,0,0,10,[],[]
44270,open,0,0,0,10,[],[]
44280,open,0,0,0,10,[],[]
44290,open,0,0,0,10,[],[]
44300,open,0,0,0,10,[],[]
44310,open,0,0,0,10,[],[]
44320,open,0,0,0,10,[],[]
44330,open,0,0,0,10,[],[]
44340,open,0,0,0,10,[],[]
44350,open,0,0,0,10,[],[]
44360,open,0,0,0,10,[],[]
44370,open,0,0,0,10,[],[]
44380,open,0,0,0,10,[],[]
44390,open,0,0,0,10,[],[]
44400,open,0,0,0,10,[],[]
44410,open,0,0,0,10,[],[]
44420,open,0,0,0,10,[],[]
44430,open,0,0,0,10,[],[]
44440,open,0,0,0,10,[],[]
44450,open,0,0,0,10,[],[]
44460,open,0,0,0,10,[],[]
44470,open,0,0,0,10,[],[]
44480,open,0,0,0,10,[],[]
44490,open,0,0,0,10,[],[]
44500,open,0,0,0,10,[],[]
44510,open,0,0,0,10,[],[]
44520,open,0,0,0,10,[],[]
44530,open,0,0,0,10,[],[]
44540,open,0,0,0,10,[],[]
44550,open,0,0,0,10,[],[]
44560,open,0,0,0,10,[],[]
44570,open,0,0,0,10,[],[]
44580,open,0,0,0,10,[],[]
